id,susp_entrop_ratio,susp_name_ratio,susp_code_size,imphash,n_exports,n_antidbg,n_antivm,n_susp_api,has_cfg,has_dep,has_aslr,has_seh,has_gs,has_tls,has_code_integrity,susp_dbg_ts,n_url,n_ip,has_manifest,has_version,is_packed,has_certificate,susp_virustotal_ratio,n_yara_rules
a278e6eace8dd5414f511190e9cd930d,0.45454545454545453%,0.6363636363636364%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
a289e89a0f57d6ab57a83e7eebd81edd,0.3333333333333333%,0.0%,0,,0,0,0,0,0,0,0,1,1,0,1,0,0,0,-1,-1,0,0,-1,0
a28b32e5dcae591f3b7d32387d898d6f,0.0%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
a2b38cb565f6143467145d983d260cce,0.16666666666666666%,0.16666666666666666%,0,,0,0,0,0,0,1,0,1,1,0,1,0,0,0,-1,-1,1,0,-1,0
a2eae780d542ec80f47bef982e2e437a,0.36363636363636365%,0.6363636363636364%,0,,0,0,1,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
a2f4dabc8d2bab1170e87d56f387d43b,0.2%,0.0%,0,,0,0,0,0,0,1,0,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
a2fd6faa4b466fd771785768bd9470a1,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,1,0,1,-1,8,0,-1,-1,1,0,-1,0
a320d71888916eb87e235fa5304a79c1,0.5%,0.5%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a32f612596ebb0aebb098b3194ccf0a3,0.3333333333333333%,0.6666666666666666%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a33e6f56be718d895d721dc11cb42ca2,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a35cd409e284b26ffd4153d617eeddbb,0.2857142857142857%,0.14285714285714285%,0,,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,-1,-1,1,0,-1,0
a36d2f22ad9a35593f5c1ff9b6cd0d58,0.75%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a3916e8e25c5d2421558c97bf76ff135,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a3b1139b93960236fe4269e81bb60f25,0.16666666666666666%,0.3333333333333333%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,25,0,-1,-1,0,0,-1,0
a3be4dca292027925e6e3a84fbbd12c3,0.0%,1.0%,1,,0,0,0,0,0,0,0,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
a3c774d576e211740e446f4e110ee8ed,0.4%,0.0%,0,,0,0,0,0,0,0,1,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
a3cfee2d6f484432f956bf0648950c36,0.75%,0.25%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,9,0,-1,-1,0,1,-1,0
a3d744070b095f2a4c235b30493c8a44,0.25%,0.0%,0,,0,0,0,0,0,0,0,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
a3e50fd501420b4b3fc18562c37e0f97,0.2222222222222222%,0.4444444444444444%,0,,0,0,0,0,0,0,1,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
a3ecb4c2d2f67ddc16723e66ae64ac17,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a3f3b7138ad11b044c4283ffdcf5df88,0.3333333333333333%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a3f4f1877fe2ada7f01bc62b9434dd4f,1.0%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a3fbce9ece17d8385cd0d7a96d1e0439,0.2%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,8,1,-1,-1,1,1,-1,0
a4005b4ba9ccafc3cc67d181a4416f98,1.0%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a4075e978a31c5f5fd5483ce35ecdffb,0.0%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,14,0,-1,-1,1,1,-1,0
a419462a92bd31f8a502835fc8727d8f,0.4%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a438ce6ca573bd1a0222fa900569f323,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a4415c1c8ba00a9f37426988e86d21d4,0.2%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,0,3,-1,-1,1,0,-1,0
a45bf77573c230b77637b3377e852ae6,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a47e9d4aedab6b56393b5f898556d629,0.4%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a4837bdca7b773ddcea77a97897cc229,0.2%,0.0%,0,,0,0,0,0,0,1,0,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
a483dc20f510a6e84ce3581781a62bc6,0.3333333333333333%,0.5555555555555556%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
a49c3bc49533c0b97838cf0a26023dec,1.0%,0.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,1,0,-1,-1,1,0,-1,0
a4a0373713e7b6d652f3d804f4450ff8,0.5%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a4bb953fe7eb9f1c9622db1f9925386c,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a4d63b5ca3d1baca2cbc69c3b8f28f7a,0.8888888888888888%,0.8888888888888888%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
a4d985669cac73f8b80917de845a7e95,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,1,0,-1,-1,1,0,-1,0
a4dff04dd77f5f777cab2e3f4e79ae06,1.0%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a4e9a2e858980d0abbee934585a5a6dd,0.2%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,8,1,-1,-1,1,1,-1,0
a4ea60fa1699bf0f7c99d343f9c201cf,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a4f41c8bc4b298d819c1790030bf7041,0.2%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,8,1,-1,-1,1,1,-1,0
a50310843a1a0fdc5c618961a1cfd6c2,0.6666666666666666%,0.16666666666666666%,1,,0,0,0,0,0,1,1,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
a506d56abcb7486c35722a6dfd46de88,0.3333333333333333%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a52500fcae70f393165d8fea59d1610b,0.1111111111111111%,0.5555555555555556%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
a55dfe73fb7716ad991361c3e38aa9a9,0.0%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,12,2,-1,-1,1,0,-1,0
a561814e238df9b568b82bfdeead7f95,0.25%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,7,0,-1,-1,1,0,-1,0
a567e167ec929e7d2fa7168e1fee8e13,0.16666666666666666%,0.3333333333333333%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,13,1,-1,-1,1,0,-1,0
a56893494510b4d6c7b6b4ef4b25afa8,0.2%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,8,1,-1,-1,1,1,-1,0
a5791f9f92e60616b2160cbf5c6bf162,1.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,1,-1,-1,0,0,-1,0
a5898ac7f06cf30db56d94bffb5afbb6,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a589daef2fbb433d57975c422789c544,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a598b3be0182749deef97d9f1642930a,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a5ab53715f8fa8d776046d8ea5a6a7ea,0.875%,0.25%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a5b7f50c6ee2119102b2e7e5ae8b1498,0.4%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a61929900a4955ea12019fe156153b95,0.125%,0.375%,0,,0,0,0,0,0,0,0,1,1,1,1,-1,0,0,-1,-1,1,0,-1,0
a61d77b14b2b7f3ca6f65e1af40283fb,0.4%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a625a34775610609cae6a412579293bc,0.6%,0.4%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a643e07c4c8a5cf4d75226b790bbc440,0.3333333333333333%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a653d960035c83aea8cf73f84e1ca946,1.0%,1.0%,1,,0,0,0,0,0,1,1,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
a6583e140f9c1f69c03191c3efe75748,0.2%,0.2%,0,,0,0,0,0,0,1,1,0,-1,0,-1,0,5,0,-1,-1,1,1,-1,0
a65a2c69c5e4ce38f0d42d0533c48bf0,0.3333333333333333%,0.5555555555555556%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
a6608b87d782aa3b2260729b870223e2,0.25%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a671620a552c943ce4c76948567667d2,0.3333333333333333%,0.0%,0,,0,0,0,0,0,1,1,0,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a6809618ff40880b6fa1c213cf58c381,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,1,0,1,-1,0,0,-1,-1,0,0,-1,0
a682007566fa1d899c5a990d01ded889,0.3%,0.5%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
a682274baa2e2955fef17792f1b54293,1.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a68352e20a30a60ab578ea2bc5ab7c26,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a690419c129965f7dfd841c869802ec5,0.14285714285714285%,0.14285714285714285%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a6d6d5a3435e5306f559d4e971330b9b,0.3333333333333333%,0.6666666666666666%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a6f5654fd6070bcb945abc18170dc230,0.16666666666666666%,0.3333333333333333%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a6f9f4baabc81cc87a81f63a86b6895f,0.45454545454545453%,0.6363636363636364%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,2,0,-1,-1,0,0,-1,0
a6fe15b92ce856690e776a85f7134fcf,0.6666666666666666%,0.16666666666666666%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,15,0,-1,-1,1,0,-1,0
a711191a2ec3e17dc375507246d2fdca,0.16666666666666666%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a7169d7eee9d36dcf3de9292bf72447f,1.0%,0.5%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
a7244bb709dec1760232e5355d2ead92,0.5%,0.75%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a72b4a1397ec8f27dd815ad3fa1160b9,0.0%,0.75%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a733b811e1a633c863b1bac0d0acf282,0.6666666666666666%,0.6666666666666666%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,1,-1,-1,1,0,-1,0
a7364b959ba5e3b900edd2a32d80aad4,0.5%,0.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a73967badae178fcf374071f642612a4,0.8%,0.5%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
a74b9f5b096bc2a5fd665fa8ebdf0046,0.16666666666666666%,0.16666666666666666%,0,,0,0,0,0,0,1,1,0,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a76563fc48e3914253d46716b72d5111,0.3%,0.3%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,16,1,-1,-1,1,0,-1,0
a76731ad0787eaa00dba30b323d7381b,0.5%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a779970e818a620e03c1b68a13dcc40f,0.25%,0.0%,0,,0,0,1,0,0,1,0,1,1,0,1,-1,13,0,-1,-1,1,1,-1,0
a77b0d36df7e1618448e65d8640900f7,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,0,0,-1,0
a77d5a3ffecab722cebf7492e828d4c8,0.3333333333333333%,0.6666666666666666%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a787505d969240e132135ac90dad194c,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a794d8c25b29b6d2ccdf931434a675ca,0.4%,0.4%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,21,0,-1,-1,1,0,-1,0
a79cb4078e48d590a072b2d1b6bedcc6,0.45454545454545453%,0.6363636363636364%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,1,0,-1,-1,0,0,-1,0
a7a0c6ce60ccd436f3b3739fc4933b5e,0.0%,0.75%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,2,-1,-1,1,0,-1,0
a7ad757930b786820ef10577042d176d,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a7b436699c3d7afa3b9e2fa89acc1928,0.2%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,1,0,-1,-1,1,0,-1,0
a7c483614bd702926f72f03736f916e1,0.0%,0.3333333333333333%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a7c81076c7707afd4932094ec3d5d51c,1.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a7ca61a07251de7f61be7fdaa6f271ed,0.0%,0.8%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
a7ec2551fd2e29ecf24ba8f7cea1a89e,0.6666666666666666%,0.16666666666666666%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,5,0,-1,-1,1,0,-1,0
a7fef5001640b51187720c84e2af6e0d,0.3333333333333333%,0.3333333333333333%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,2,0,-1,-1,0,0,-1,0
a8083eedf9bbed56676baf174b281cb6,0.6666666666666666%,0.6666666666666666%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,3,1,-1,-1,1,0,-1,0
a81dc211e401e8b0a614859cb5e55342,0.7142857142857143%,0.42857142857142855%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,1,0,-1,-1,1,0,-1,0
a8532f09d7005d4144964681e2968948,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,1,0,1,-1,9,0,-1,-1,1,0,-1,0
a85c8a442d9c24ecd9002574dbb80369,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a8635b55120a6e5600d21b12110d9f89,0.0%,0.0%,0,,0,0,0,0,0,1,1,0,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a867e0cde40225eb43764d012aafd6e0,0.25%,0.0%,0,,0,0,1,0,0,1,0,1,1,0,1,-1,12,0,-1,-1,1,1,-1,0
a8705a680a110a99f2696d088a81a5f7,0.2%,0.2%,0,,0,0,0,0,0,1,1,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a887cf88c0a98b0b91a21e793e78c7cd,0.4%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a88fa2dc85425ada661d07c4512868dc,1.0%,0.6666666666666666%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a892235a4144c5ac904edf853aa671df,1.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a8b666a4383c9b640b3c1564c0b0c057,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a8b6b78662d49dc6d0255a43865aa28b,1.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a8f3037a3e15b221d588c04bf6a7a3cc,1.0%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a90ed78b34d8bcf81644a11489b01d60,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a916fe78be928bd9e0ddadf265ab2165,0.0%,0.2%,0,,0,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a926d6485960b0c524d386fec9d1f060,0.16666666666666666%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,-1,-1,1,0,-1,0
a9280b5a832c3dcd70e8fad4f4581e51,0.2%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,2,0,-1,-1,1,0,-1,0
a92cce797c285cde25d227c83ae942a4,1.0%,0.6666666666666666%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a933f414a25428015e33ed09b49ced7a,0.8%,0.6%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
a93e43ff07e47085e6ec1df5c6dff4e7,1.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a9423337934ceb949e2a8e43578aed93,0.8333333333333334%,0.16666666666666666%,1,,0,0,0,0,0,1,1,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
a948e32fc48cf9b28e5772131ac5345d,0.0%,0.3333333333333333%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a94927c923deaed277c158a589a0259e,0.0%,0.75%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a94c6f1e1bc99f0264a634cddc35ee08,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a95fdb37d7fba3bd416b84b573358de5,0.75%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a968f1ed068fc621c51cb899cb2ed5f7,1.0%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a99a538c4e868fe234f1793bef0ec5cd,0.75%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a9a268420b77e86b9cd9fb208b32ccea,0.45454545454545453%,0.6363636363636364%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,3,0,-1,-1,0,0,-1,0
a9a5f75b367a15437d8440c9526a42c2,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a9a759ca59c3b09902b67b10034b38e2,0.0%,0.25%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,1,-1,0
a9af2a184d5a96107c728e55259ae200,0.75%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,1,-1,-1,0,0,-1,0
a9b7e2c2ce6a1a94ca27e4e074a84299,0.3333333333333333%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,5,0,-1,-1,1,0,-1,0
a9c4bfe0ccf9b6b503126e9da258ff88,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
a9d471387232e2939e9827d79577b654,0.4%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
a9d713414c9eeb8b03848121c7b26e17,0.18181818181818182%,0.6363636363636364%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
a9e0c5ddaf403f07eecc3219a3e1db45,1.0%,0.6666666666666666%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
a9ea9cf9bae65964b60f3e3c59b87253,0.2222222222222222%,0.2222222222222222%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,1,1,-1,-1,0,0,-1,0
a9ebee0493e99ff63d2d99c42ff42776,0.4%,0.2%,0,,0,0,0,0,0,0,0,1,1,0,1,0,0,0,-1,-1,0,0,-1,0
a9fb113a5ba9e5a1ad48ca6f4320ab8a,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
aa15ff787ad29ae2b738c53da41ac6a5,0.6666666666666666%,0.6666666666666666%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
aa2608b8e3ee50570b0feacc13e0c2e0,0.75%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
aa3af407e0eae92fe5ee8ae6e47bd4d0,0.4%,0.0%,0,,0,0,0,0,0,1,0,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
aa3d0a6390a2c575d7cc9d6746b4b2fa,1.0%,1.0%,1,,0,0,1,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
aa475f2dfaf547684a222899ce605953,0.0%,0.75%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,28,4,-1,-1,1,0,-1,0
aa4c6b0b3157348289bc57f81a1f5dd3,0.2%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,14,0,-1,-1,1,1,-1,0
aa5734cb490bfbfffc416f6471a67908,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
aa5bc83958f581725f24b9f658490d30,0.25%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
aa61bd98dd8a6b822b990d95a29f5dcf,1.0%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
aa623a4dcf11211c071c5470cedbd8b6,0.5%,0.25%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,0,0,-1,0
aa797fab4f0fb729c56230c2a1eca650,1.0%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
aa81d4726647689543cf6c940fb71fa7,0.2%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,8,1,-1,-1,1,1,-1,0
aa896843a46b88c81ac44487f5254eeb,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,1,-1,-1,0,0,-1,0
aa8f8eee4d03167bd0a12acbb9861754,0.2%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
ab08b19dbfed4977a2417ebc7192d7d6,0.2%,0.0%,0,,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,1,0,-1,0
ab23f63f3d2798d7d641c5a6d7136bec,1.0%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
ab419241ab75344ed36a5357473fcbc2,0.0%,0.0%,0,,0,0,0,0,0,1,1,1,1,1,1,0,0,0,-1,-1,1,0,-1,0
ab41a5fc4011c1de22fdc057c700ceb9,0.0%,0.75%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
ab5638966c9693a31b7de4979e7a9803,0.0%,0.75%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,1,0,-1,-1,1,0,-1,0
ab5766b3d2dea9572a08808456d2b4c9,0.8%,0.5%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
ab772198fd468491ed33d65d3e4aa230,0.0%,0.75%,1,,0,0,0,0,0,1,1,1,1,0,1,-1,0,3,-1,-1,1,0,-1,0
ab962122fd1084f89933f8ef87e568b6,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
aba8c1929802568e7f56bde075f97bd6,0.5%,0.5%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
abbe8fc53312e2adc30291c5b68d5e65,1.0%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
abe3b243bafbe7ce98f90c85b1f0bd61,1.0%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
abec542f1149d78e5819cbbbbdba5573,0.6666666666666666%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
abf2c14a29aa2d935ba020a1b67bf272,0.3333333333333333%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
ac07a9096df4ca15cc11ae866ecb0f30,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
ac10131038f7137f1e20027af81c143f,0.8%,0.5%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
ac10652503e0870a90b2a8a942327770,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
ac10c5f6c6b9d6ef07baccf48973a72d,0.6666666666666666%,0.16666666666666666%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,39,1,-1,-1,1,0,-1,0
